1250 
 499.995000
P 1061 0 0.252628 2.08211 1.22999 0.219966 2.10466 1.22883 15 370
P 1000 0 0.242851 1.9357 1.26352 0.219214 1.97479 1.26461 235 45
P 556 0 0.201562 2.09051 1.26619 0.185332 2.07559 1.2921 356 72
P 403 0 0.204941 2.02018 1.25297 0.234214 1.99931 1.27843 394 180
P 203 0 0.196532 1.9131 1.24813 0.233837 1.89577 1.26701 10 658
P 227 0 0.230423 2.2703 1.33767 0.228492 2.30588 1.30022 170 341
P 1133 0 0.246705 1.91977 1.23704 0.240703 1.96166 1.23021 133 207
P 787 0 0.227686 2.12877 1.25546 0.250841 2.15342 1.28246 625 250
P 109 0 0.243743 1.93846 1.24151 0.265577 1.91502 1.26788 133 1124
P 949 0 0.242604 2.05513 1.25913 0.228224 2.05557 1.21447 327 370
P 988 0 0.242599 1.94869 1.22604 0.254126 1.9877 1.23918 207 327
P 1243 0 0.280725 1.99902 1.27736 0.256189 1.96798 1.27778 454 1124
P 996 0 0.210388 2.08022 1.26062 0.225559 2.06471 1.22892 457 625
P 97 0 0.233647 2.27841 1.36438 0.223028 2.31917 1.37294 354 230
P 720 0 0.275832 2.04548 1.28571 0.244075 1.99868 1.25869 454 375
P 1237 0 0.251774 1.814 1.25406 0.247743 1.86255 1.23202 706 263
P 784 0 0.189104 2.0326 1.27072 0.20449 2.05644 1.23655 1085 973
P 829 0 0.261728 1.94496 1.25456 0.289424 1.91643 1.26251 407 454
P 819 0 0.244508 2.32994 1.34657 0.209412 2.30183 1.32961 61 137
P 83 0 0.196359 2.33793 1.33824 0.201232 2.28598 1.33383 554 219
P 257 0 0.271137 2.31335 1.36432 0.223184 2.31143 1.37039 74 230
P 1212 0 0.213061 2.29661 1.35421 0.212974 2.34316 1.33119 380 54
P 871 0 0.233654 2.31809 1.33887 0.236411 2.30303 1.36691 553 1190
P 717 0 0.195587 2.28981 1.36393 0.219904 2.32519 1.3464 142 443
P 1173 0 0.155723 2.3202 1.38406 0.187687 2.31644 1.36165 27 290
P 1035 0 0.241526 1.90511 1.22916 0.264453 1.92136 1.26907 240 1124
P 1049 0 0.237006 2.00519 1.2489 0.224252 2.02535 1.21262 240 625
P 383 0 0.24866 1.85056 1.23822 0.268245 1.82286 1.20456 45 295
P 197 0 0.209768 2.32649 1.37306 0.219667 2.31249 1.34158 287 443
P 39 0 0.20945 2.32401 1.37189 0.210672 2.32202 1.32358 287 54
P 533 0 0.247329 2.31903 1.31732 0.232073 2.32283 1.36043 671 170
P 201 0 0.243941 2.33634 1.37653 0.226267 2.30528 1.39776 372 104
P 820 0 0.184293 2.31458 1.37292 0.186484 2.33823 1.40092 21 145
P 1135 0 0.194689 2.32371 1.36528 0.233619 2.32092 1.34 166 553
P 199 0 0.224748 2.33407 1.36084 0.271419 2.30839 1.36174 59 74
P 164 0 0.219465 2.3017 1.33749 0.211968 2.33392 1.32786 443 54
P 1085 0 0.202698 2.03616 1.25679 0.186304 2.0472 1.21482 394 324
P 1242 0 0.203873 2.08556 1.72739 0.203873 2.08556 1.72739 -1 -1
P 789 0 0.209888 2.31481 1.321 0.216301 2.34355 1.36621 54 427
P 210 0 0.222694 2.0071 1.2268 0.211917 1.9705 1.2411 422 394
P 827 0 0.210875 1.97792 1.24287 0.223696 2.0086 1.20568 394 625
P 1226 0 0.266602 1.91793 1.23155 0.280393 1.95888 1.23445 310 135
P 406 0 0.236326 1.99159 1.23985 0.192524 1.96068 1.22287 207 52
P 880 0 0.339439 1.10759 2.2596 0.339439 1.10759 2.2596 -1 -1
P 282 0 0.272659 1.81155 1.22453 0.252636 1.81121 1.2536 172 706
P 457 0 0.253316 1.99244 1.24059 0.233916 1.95478 1.21872 327 422
P 537 0 0.211978 2.0834 1.23609 0.24048 2.05083 1.21544 257 49
P 14 0 0.189434 2.32053 1.35188 0.196324 2.35416 1.37592 13 166
P 1053 0 0.271398 1.83067 1.22659 0.298634 1.80872 1.24586 172 1068
P 461 0 0.212005 2.33983 1.35797 0.212005 2.33983 1.35797 -1 858
P 497 0 0.241875 1.89738 1.22764 0.2437 1.94117 1.22361 240 207
P 1092 0 0.241141 1.91365 1.23085 0.276776 1.90027 1.22038 240 446
P 653 0 0.201877 2.31818 1.3498 0.189999 2.36058 1.368 219 13
P 246 0 0.224668 2.33035 1.33799 0.23291 2.34944 1.37196 238 170
P 496 0 0.220353 2.34915 1.3555 0.243863 2.32853 1.37253 443 372
P 147 0 0.268674 1.87196 1.23106 0.243191 1.84724 1.21712 172 432
P 1011 0 0.223593 2.46958 1.42769 0.195212 2.4939 1.42476 188 14
P 484 0 0.211923 2.49804 1.4094 0.210541 2.45824 1.40839 221 160
P 1162 0 0.230869 2.5005 1.41568 0.233732 2.46748 1.43012 387 148
P 1028 0 0.241063 2.46942 1.42437 0.234415 2.44626 1.39878 199 103
P 385 0 0.209869 2.40996 1.37745 0.233811 2.41676 1.40862 137 199
P 228 0 0.25314 2.58168 1.44066 0.2703 2.54301 1.41479 110 301
P 2 0 0.260859 2.50413 1.42945 0.282852 2.49133 1.40043 417 346
P 648 0 0.233422 2.42668 1.42913 0.199354 2.4382 1.40483 303 290
P 1078 0 0.261572 2.5111 1.43241 0.284868 2.50262 1.40565 417 346
P 677 0 0.24267 2.43066 1.4112 0.256742 2.46395 1.41231 1229 417
P 456 0 0.219072 2.4375 1.40122 0.245855 2.47077 1.4017 858 120
P 549 0 0.239617 2.56787 1.39887 0.219108 2.54232 1.42427 231 221
P 1213 0 0.24674 2.50112 1.42121 0.219331 2.535 1.43258 103 330
P 952 0 0.224053 2.49479 1.39978 0.221253 2.46763 1.41456 306 858
P 1199 0 0.242286 2.48129 1.41311 0.276996 2.45684 1.39296 103 381
P 674 0 0.257306 2.46835 1.42274 0.278518 2.46706 1.38923 88 346
P 695 0 0.228015 2.4754 1.40601 0.25604 2.44445 1.41554 387 88
P 654 0 0.2181 2.51154 1.46349 0.197801 2.51195 1.43445 97 14
P 1144 0 0.210611 2.46605 1.41193 0.187131 2.4281 1.42414 160 124
P 118 0 0.229304 2.60806 1.4374 0.207701 2.58097 1.47153 456 14
P 304 0 0.2187 2.57971 1.4218 0.226487 2.53281 1.4133 505 306
P 1019 0 0.254025 2.53355 1.43447 0.242799 2.5355 1.47229 103 303
P 655 0 0.242229 2.42627 1.40952 0.261044 2.45863 1.37987 1229 687
P 102 0 0.268426 2.57007 1.50282 0.25428 2.60874 1.5072 313 348
P 1029 0 0.203709 2.55314 1.45658 0.230467 2.54301 1.42799 14 606
P 916 0 0.224709 2.50504 1.40343 0.257852 2.47479 1.41693 306 417
P 865 0 0.25596 2.44294 1.41508 0.221189 2.44031 1.43082 88 258
P 813 0 0.263111 2.46541 1.43976 0.231925 2.49947 1.42283 41 458
P 882 0 0.231801 2.4779 1.40078 0.201207 2.45755 1.4117 606 290
P 486 0 0.238725 2.57785 1.4789 0.252912 2.55547 1.45011 64 199
P 299 0 0.231957 2.62566 1.46206 0.242599 2.59021 1.48361 669 64
P 1088 0 0.270055 2.52658 1.43142 0.23012 2.55993 1.43505 759 606
P 317 0 0.245463 2.52936 1.42846 0.245128 2.49894 1.4332 110 199
P 202 0 0.214684 2.49345 1.45831 0.238008 2.53729 1.43886 97 458
P 308 0 0.229698 2.55651 1.45428 0.247529 2.51638 1.43842 820 199
P 941 0 0.223456 2.46254 1.42465 0.227857 2.48943 1.38761 188 112
P 861 0 0.236268 2.65899 1.46302 0.239287 2.64046 1.49954 456 820
P 760 0 0.222588 2.41794 1.40538 0.259865 2.39649 1.39714 188 331
P 663 0 0.208473 2.45929 1.37962 0.199555 2.4403 1.40558 505 290
P 919 0 0.23985 2.46061 1.42174 0.20509 2.44262 1.44376 199 97
P 521 0 0.231322 2.50449 1.41722 0.203445 2.48105 1.42905 387 190
P 612 0 0.206422 2.43935 1.36539 0.251282 2.4383 1.38395 990 150
P 22 0 0.234251 2.45296 1.41065 0.257312 2.47018 1.44714 110 313
P 1121 0 0.28281 2.4911 1.40032 0.260531 2.50094 1.42808 346 417
P 687 0 0.224595 2.43349 1.40426 0.194894 2.45677 1.38801 427 276
P 27 0 0.253588 2.47567 1.39724 0.233137 2.46384 1.4295 150 148
P 165 0 0.243864 2.51847 1.42592 0.258896 2.48442 1.45507 110 313
P 689 0 0.192191 2.54121 1.44751 0.210881 2.49625 1.4256 87 160
P 510 0 0.219521 2.4437 1.40396 0.251208 2.40994 1.38928 858 417
P 1115 0 0.246068 2.504 1.41243 0.23318 2.50924 1.45324 120 163
P 515 0 0.245838 2.46824 1.40088 0.245932 2.50478 1.43495 120 199
P 692 0 0.229894 2.49854 1.39144 0.260567 2.50129 1.42823 112 417
P 1003 0 0.231934 2.47141 1.39807 0.206969 2.50972 1.41706 606 276
P 11 0 0.230439 2.60539 1.46652 0.232659 2.64092 1.48963 251 256
P 358 0 0.258259 2.5856 1.47049 0.221788 2.57147 1.44821 1229 251
P 475 0 0.265389 2.49897 1.3999 0.276535 2.45318 1.39169 687 381
P 715 0 0.253639 2.56074 1.45169 0.227716 2.55202 1.42012 199 306
P 313 0 0.189914 2.45696 1.40491 0.222731 2.47415 1.39245 14 306
P 644 0 0.206686 2.50848 1.41638 0.228676 2.47775 1.42298 276 427
P 375 0 0.242626 2.53349 1.47149 0.246278 2.53677 1.42301 303 120
P 670 0 0.239576 2.45863 1.42115 0.223241 2.49998 1.4238 199 820
P 48 0 0.229671 2.49269 1.44617 0.229671 2.49269 1.44617 -1 163
P 1114 0 0.271523 2.4424 1.37139 0.243468 2.43858 1.41423 301 1229
